address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"475 S 50th St, Ste 300, West Des Moines, IA 50265",dental,West Des Moines,72.3513948448439,41.56337,-93.77158,Foust Family Dental Care,3,"Fontanelle, IA",False,-1,5.0,IA
"1025 60th St, West Des Moines, IA 50266",dental,West Des Moines,72.04294128692547,41.5853806,-93.7898102,Country Club Dental Care,5,"Fontanelle, IA",False,-1,4.0,IA
"2401 128th Street, Urbandale, IA 50323",dental,Urbandale,73.66731182602486,41.6166412,-93.7900338,Children's Dental Center of Central Iowa,4,"Fontanelle, IA",False,-1,5.0,IA
"1202 Greene St, Adel, IA 50003",dental,Adel,57.43826857558118,41.6145130557861,-94.0228561531351,"Adel Family Dentistry, PC",1,"Fontanelle, IA",False,-1,5.0,IA
"5918 Ashworth Rd, West Des Moines, IA 50266",dental,West Des Moines,72.0407467336308,41.5843442827463,-93.7891935557127,Kline Gregory L Dr,1,"Fontanelle, IA",False,-1,5.0,IA
"12951 University Ave, Ste 100, Clive, IA 50325",dental,Clive,72.33263988412988,41.60158,-93.79727,Hove Family Dental,6,"Fontanelle, IA",False,-1,5.0,IA
"2400 128th St, Urbandale, IA 50323",dental,Urbandale,73.51636258009943,41.61634,-93.79177,McDonald Family Dentistry,2,"Fontanelle, IA",False,-1,5.0,IA
"4100 University, Ste 105, West Des Moines, IA 50266",dental,West Des Moines,75.13616396279069,41.5998005704721,-93.7579457325697,Iowa Center for Family and Cosmetic Dentistry,2,"Fontanelle, IA",False,-1,5.0,IA
"11088 Hickman Rd, Clive, IA 50325",dental,Clive,74.92282666483989,41.6143551,-93.7710624,Heritage Creek Dental,5,"Fontanelle, IA",False,-1,4.0,IA
"4855 Mills Civic Pkwy, Ste 201, West Des Moines, IA 50265",dental,West Des Moines,72.45564074899809,41.559856,-93.768043,Erickson Endodontics,1,"Fontanelle, IA",False,-1,5.0,IA
"105 Valley West Dr, West Des Moines, IA 50265",dental,West Des Moines,74.21236997394006,41.5706061,-93.7514045,Smile Orthodontics,1,"Fontanelle, IA",False,-1,5.0,IA
"4555 NW 156th St, Ste E, Urbandale, IA 50323",dental,Urbandale,72.07204690872612,41.6427893,-93.8333251,The Dental Loft,1,"Fontanelle, IA",False,-1,5.0,IA
"275 50th St, West Des Moines, IA 50265",dental,West Des Moines,72.88530361994378,41.5729221934079,-93.7704397276127,E.P. True Dental,9,"Fontanelle, IA",False,-1,4.5,IA
"5950 Village View Dr, Ste 200, West Des Moines, IA 50266",dental,West Des Moines,70.98664255418178,41.5637055,-93.7895741,Des Moines Children's Dentistry,3,"Fontanelle, IA",False,-1,4.5,IA
"100 SW Brookside Dr, Grimes, IA 50111",dental,Grimes,76.67373048871237,41.686582,-93.806037,Clean Teeth Rock,1,"Fontanelle, IA",False,-1,5.0,IA
"1200 Valley West Dr, Ste 109, West Des Moines, IA 50266",dental,West Des Moines,75.02734762706417,41.5899689,-93.7528324,"James Hawks, DDS, PC",2,"Fontanelle, IA",False,-1,5.0,IA
"4090 Westown Pkwy, Ste 101, West Des Moines, IA 50266",dental,West Des Moines,74.72949347645543,41.5938862137389,-93.7594271555506,Stork Orthodontics,5,"Fontanelle, IA",False,-1,5.0,IA
"1111 Jordan Creek Pkwy, West Des Moines, IA 50266",dental,West Des Moines,70.6218818650384,41.583478,-93.807758,Jordan Creek Pediatric Dentistry,3,"Fontanelle, IA",False,-1,3.5,IA
"4444 NW 128th St, Urbandale, IA 50323",dental,Urbandale,74.68848936019647,41.6416931,-93.7946837,Lawson Family Dentistry,5,"Fontanelle, IA",False,-1,4.0,IA
"2375 Berkshire Pkwy, Clive, IA 50325",dental,Clive,69.69405215953692,41.61629,-93.84502,Berkshire Dental,3,"Fontanelle, IA",False,-1,5.0,IA
