address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"401 Washington Street, Fontanelle, IA 50846",pharmacy,Fontanelle,0.29357148525875854,41.28947,-94.56254,Fontanelle Drug,1,"Fontanelle, IA",False,1,5.0,IA
"120 N 1st Ave, Winterset, IA 50273",pharmacy,Winterset,45.72567265918826,41.33513,-94.01465,Montross Pharmacy,8,"Fontanelle, IA",False,1,4.0,IA
"628 Nile Kinnick Dr, Ste 1, Adel, IA 50003",pharmacy,Adel,57.514548879883705,41.6108,-94.01723,Sumpter Pharmacy and Wellness,1,"Fontanelle, IA",False,1,5.0,IA
"4900 Mills Civic Pkwy, West Des Moines, IA 50265",pharmacy,West Des Moines,72.25417447369509,41.55856,-93.77,Walgreens,6,"Fontanelle, IA",False,2,3.5,IA
"120 N 1st Ave, Winterset, IA 50273",pharmacy,Winterset,45.72567265918826,41.33513,-94.01465,Montross Health Mart Pharmacy,1,"Fontanelle, IA",False,-1,5.0,IA
"806 Laurel St, Creston, IA 50801",pharmacy,Creston,31.12725637991513,41.0476270463133,-94.3729910421543,Walmart Supercenter,2,"Fontanelle, IA",False,1,3.0,IA
"12753 University Ave, Clive, IA 50325",pharmacy,Clive,72.57537364402066,41.600944519043,-93.7936019897461,Walgreens,8,"Fontanelle, IA",False,2,2.5,IA
"1400 Senate Ave, Ste 104, Red Oak, IA 51566",pharmacy,Red Oak,62.296641955964475,41.0263443,-95.2169189,Red Oak Pharmacy,1,"Fontanelle, IA",False,-1,5.0,IA
"113 N 9th St, Adel, IA 50003",pharmacy,Adel,57.91898575451251,41.61781,-94.01908,Adel Healthmart,1,"Fontanelle, IA",False,2,5.0,IA
"1215 141st St, Perry, IA 50220",pharmacy,Perry,70.86795402084891,41.82892,-94.10262,Hy-Vee Food Store,2,"Fontanelle, IA",False,-1,4.0,IA
"14201 Hickman Rd, Urbandale, IA 50323",pharmacy,Urbandale,71.81127955769192,41.615756,-93.814961,CVS Pharmacy,3,"Fontanelle, IA",False,-1,3.5,IA
"1541 SE 3rd St, Grimes, IA 50111",pharmacy,Grimes,78.6259613064217,41.687271,-93.778274,"Hy-Vee, Inc.",1,"Fontanelle, IA",False,2,5.0,IA
"1605 N Broadway St, Red Oak, IA 51566",pharmacy,Red Oak,64.11327084197407,41.0186272,-95.2329178,Hy-Vee Pharmacy,1,"Fontanelle, IA",False,-1,1.0,IA
"15601 Hickman Rd, Clive, IA 50325",pharmacy,Clive,70.40030713204096,41.61548,-93.83437,Walgreens,3,"Fontanelle, IA",False,-1,2.5,IA
"1010 60th St, West Des Moines, IA 50266",pharmacy,West Des Moines,71.90786399314592,41.584968,-93.791191,Hy-Vee Food Stores,1,"Fontanelle, IA",False,2,4.0,IA
"555 S 51st St, West Des Moines, IA 50265",pharmacy,West Des Moines,71.96521511052879,41.56066,-93.77455,Hy-Vee Pharmacies,1,"Fontanelle, IA",False,-1,2.0,IA
"5405 Mills Civic Pkwy, West Des Moines, IA 50266",pharmacy,West Des Moines,71.6323325281141,41.56132,-93.77983,Target,16,"Fontanelle, IA",False,2,3.5,IA
"201 S 16th St, Clarinda, IA 51632",pharmacy,Clarinda,73.43546167458004,40.737082734704,-95.0379174202681,Hy-Vee Food Store,1,"Fontanelle, IA",False,2,4.0,IA
"1010 60th St, West Des Moines, IA 50266",pharmacy,West Des Moines,71.90786399314592,41.584968,-93.791191,Hy-Vee Drugstore,2,"Fontanelle, IA",False,-1,4.0,IA
"250 SE Gateway Dr, Grimes, IA 50111",pharmacy,Grimes,78.45967199578818,41.68721,-93.78069,Medicap Pharmacy,1,"Fontanelle, IA",False,2,3.0,IA
