,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2001,Colo,868.0,5.56,17.4,475.0,41711.0,72200.0,23.1,97.47,0.92,0.23,0.0,0.46,0.0,64.0,0.0,0.0,0.0,0.0
1,2002,Colo,868.0,5.56,17.4,475.0,41711.0,72200.0,23.1,97.47,0.92,0.23,0.0,0.46,0.0,65.0,3.0,3.0,4.48,4.48
2,2003,Colo,868.0,5.56,17.4,475.0,41711.0,72200.0,23.1,97.47,0.92,0.23,0.0,0.46,0.0,67.0,1.0,0.0,0.0,1.45
3,2004,Colo,868.0,5.56,17.4,475.0,41711.0,72200.0,23.1,97.47,0.92,0.23,0.0,0.46,0.0,68.0,1.0,1.0,1.43,1.43
4,2005,Colo,829.0,6.09,23.99,644.0,49375.0,108900.0,23.4,98.55,0.0,1.45,0.0,0.0,0.0,70.0,1.0,1.0,1.39,1.39
5,2006,Colo,829.0,6.09,23.99,644.0,49375.0,108900.0,23.4,98.55,0.0,1.45,0.0,0.0,0.0,71.0,2.0,2.0,2.74,2.74
6,2007,Colo,829.0,6.09,23.99,644.0,49375.0,108900.0,23.4,98.55,0.0,1.45,0.0,0.0,0.0,73.0,1.0,0.0,0.0,1.33
7,2008,Colo,829.0,6.09,23.99,644.0,49375.0,108900.0,23.4,98.55,0.0,1.45,0.0,0.0,0.0,74.0,6.0,3.0,3.95,7.89
8,2009,Colo,829.0,6.09,23.99,644.0,49375.0,108900.0,23.4,98.55,0.0,1.45,0.0,0.0,0.0,76.0,1.0,0.0,0.0,1.28
9,2010,Colo,876.0,4.41,22.41,643.0,48088.0,115000.0,19.8,98.06,0.34,0.91,0.23,0.0,0.0,77.0,0.0,0.0,0.0,0.0
10,2011,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,79.0,2.0,0.0,0.0,2.47
11,2012,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,81.0,3.0,1.0,1.2,3.61
12,2013,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,83.0,2.0,1.0,1.18,2.35
13,2014,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,84.0,3.0,0.0,0.0,3.49
14,2015,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,86.0,1.0,0.0,0.0,1.14
15,2016,Colo,884.0,7.44,22.96,729.0,49688.0,108000.0,17.6,96.49,0.0,2.04,0.0,0.0,0.0,88.0,4.0,3.0,3.33,4.44
