,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2007,Woodward,1209.0,2.86,21.65,688.0,55556.0,108800.0,26.2,95.12,0.74,0.0,0.33,1.24,0.0,123.0,2.0,2.0,1.62,1.62
1,2008,Woodward,1209.0,2.86,21.65,688.0,55556.0,108800.0,26.2,95.12,0.74,0.0,0.33,1.24,0.0,123.0,5.0,5.0,4.01,4.01
2,2009,Woodward,1209.0,2.86,21.65,688.0,55556.0,108800.0,26.2,95.12,0.74,0.0,0.33,1.24,0.0,123.0,0.0,0.0,0.0,0.0
3,2010,Woodward,1024.0,2.2,27.03,735.0,54196.0,105900.0,23.9,93.65,1.07,2.25,0.39,0.88,0.0,123.0,1.0,1.0,0.01,0.01
4,2011,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,126.0,1.0,1.0,0.78,0.78
5,2012,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,129.0,2.0,0.0,0.0,1.54
6,2013,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,132.0,4.0,4.0,3.02,3.03
7,2014,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,135.0,1.0,1.0,0.75,0.75
8,2015,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,138.0,1.0,1.0,0.01,0.01
9,2016,Woodward,1623.0,6.71,36.16,715.0,58125.0,109500.0,18.9,90.76,3.33,2.71,0.0,0.0,0.0,141.0,5.0,4.0,2.84,3.54
