Mon May 07 18:53:39 +0000 2018	“Brett you look tired” https://t.co/wRiYSILVbg
Mon May 07 18:53:31 +0000 2018	4403 Tamara Lane - West Des Moines, IA https://t.co/aKWLfigXg5. Listing Courtesy of Tyler Coon 515-943-9203
Have a… https://t.co/n7KjQnDG8L
Mon May 07 18:53:24 +0000 2018	RT @IGHSAU: Happy First Day of Softball Practice!
Mon May 07 18:52:31 +0000 2018	It's time. The last time. To install the last siding your home will ever need. Authentic look and feel of real ceda… https://t.co/gfN7MnExMy
Mon May 07 18:52:28 +0000 2018	@tauph85 When’s the Hulk Hogan vs Kevin Nash fight? Isn’t that next month sometime?
Mon May 07 18:51:49 +0000 2018	RT @IowaPork: May is #NationalBarbequeMonth!  What's your favorite from the list below to cook low &amp; slow?!
Mon May 07 18:51:38 +0000 2018	I'm at Tower Park in IA https://t.co/Cn6NKKx1Pa
Mon May 07 18:51:35 +0000 2018	RT @IGHSAU: Happy First Day of Softball Practice!
Mon May 07 18:51:32 +0000 2018	RT @IGHSAU: Happy First Day of Softball Practice!
Mon May 07 18:51:29 +0000 2018	@wyshynski Thanos didn't die from his own snap (though I thought he maybe did from the young Gam soulworld scene to… https://t.co/gdeoqTxY8v
Mon May 07 18:51:27 +0000 2018	I'm at 48th &amp; Hickman Rd in Des Moines, IA https://t.co/640heP5Oj3
Mon May 07 18:51:09 +0000 2018	@CoachCollison Did he get the nickname “Marvelous Marvin” from that game or did he have it before?
Mon May 07 18:51:02 +0000 2018	@WhoisSimon #unbeaten https://t.co/qBtM8NovYv
Mon May 07 18:50:54 +0000 2018	RT @IGHSAU: Happy First Day of Softball Practice!
Mon May 07 18:50:49 +0000 2018	RT @King_Xavier336: It’s easy to judge and talk about  something you don’t understand
